,index,CurrentClinicName1,CurrentClinicCity,CurrentClinicState,Year,TotCycles1,TotCycles2,TotCycles3,TotCycles4,TotSuccess1,TotSuccess2,TotSuccess3,TotSuccess4,ClinicNames
110,110,UNIVERSITY OB/GYN ASSOCIATES FERTILITY CENTER,LOUISVILLE,KENTUCKY,2000.0,126.0,67.0,41.0,10.0,26.089473684210525,31.4,22.366666666666667,0.0,UNIVERSITY OB/GYN ASSOCIATES FERTILITY CENTER LOUISVILLE
111,111,FERTILITY AND LASER CENTER,BATON ROUGE,LOUISIANA,2000.0,74.0,43.0,35.0,25.0,5.55,5.15,3.05,2.15,FERTILITY AND LASER CENTER BATON ROUGE
112,112,WOMAN'S CENTER FOR FERTILITY,BATON ROUGE,LOUISIANA,2000.0,66.0,12.0,11.0,5.0,4.6,8.333333333333334,4.545454545454546,0.0,WOMAN'S CENTER FOR FERTILITY BATON ROUGE
113,113,FERTILITY INSTITUTE OF NEW ORLEANS,NEW ORLEANS,LOUISIANA,2000.0,174.0,56.0,44.0,6.0,17.942857142857143,5.55,6.25,60.0,FERTILITY INSTITUTE OF NEW ORLEANS MANDEVILLE
114,114,CENTER FOR FERTILITY AND REPRODUCTIVE HEALTH,SHREVEPORT,LOUISIANA,2000.0,60.0,12.0,11.0,3.0,44.07857142857142,20.833333333333332,0.0,16.666666666666668,REPRODUCTIVE FERTILITY CENTER IRVINE
115,115,GREATER BALTIMORE MEDICAL CENTER,BALTIMORE,MARYLAND,2000.0,322.0,113.0,69.0,25.0,27.45,31.450000000000003,21.11111111111111,6.25,GREATER BALTIMORE MEDICAL CENTER BALTIMORE
116,116,HELIX CENTER FOR ART,BALTIMORE,MARYLAND,2000.0,72.0,36.0,20.0,10.0,25.936363636363637,19.7,5.555555555555555,5.0,HELIX CENTER FOR ART BALTIMORE
117,117,MIDATLANTIC FERTILITY CENTERS,BETHESDA ,MARYLAND,2000.0,98.0,73.0,84.0,16.0,30.4,10.7,4.9,6.666666666666667,MIDATLANTIC FERTILITY CENTERS BETHESDA 
118,118,JOHNS HOPKINS FERTILITY CENTER,LUTHERVILLE,MARYLAND,2000.0,126.0,64.0,79.0,53.0,18.35,14.163157894736843,8.971428571428572,4.45,JOHNS HOPKINS FERTILITY CENTER LUTHERVILLE
119,119,SHADY GROVE FERTILITY,ROCKVILLE,MARYLAND,2000.0,640.0,350.0,320.0,100.0,38.75,29.950000000000003,27.78333333333333,4.8,SHADY GROVE FERTILITY-ROCKVILLE ROCKVILLE
120,120,"FERTILITY CENTER OF MARYLAND, INC.",TOWSON,MARYLAND,2000.0,133.0,85.0,49.0,31.0,24.1,19.09285714285714,9.1,12.06140350877193,FERTILITY CENTER OF MARYLAND TOWSON
121,121,CENTER FOR ASSISTED REPRODUCTION,BOSTON,MASSACHUSETTS,2000.0,580.0,341.0,270.0,141.0,31.5,35.84444444444444,24.214285714285715,56.1,PROGRAM FOR ASSISTED REPRODUCTION AT ATRIUM HEALTH'S CAROLINAS MEDICAL CENTER CHARLOTTE
122,122,MASSACHUSETTS GENERAL HOSPITAL VINCENT IVF UNIT,BOSTON,MASSACHUSETTS,2000.0,120.0,74.0,67.0,35.0,15.35,38.9,35.0,8.8,MASSACHUSETTS GENERAL HOSPITAL VINCENT IVF UNIT BOSTON
123,123,"FERTILITY CENTER OF NEW ENGLAND, INC.",READING,MASSACHUSETTS,2000.0,273.0,163.0,156.0,71.0,22.75,21.65,17.03235294117647,11.433333333333334,"FERTILITY CENTERS OF NEW ENGLAND, INC. READING"
124,124,BAYSTATE IVF,SPRINGFIELD,MASSACHUSETTS,2000.0,198.0,94.0,51.0,34.0,22.549999999999997,19.95,27.766666666666666,18.26666666666667,BAYSTATE REPRODUCTIVE MEDICINE SPRINGFIELD
125,125,BOSTON IVF,WALTHAM,MASSACHUSETTS,2000.0,1205.0,829.0,752.0,384.0,23.05,24.3,14.2,15.288461538461538,"BOSTON IVF, LLC WALTHAM"
126,126,REPRODUCTIVE SCIENCE CENTER OF BOSTON,WALTHAM,MASSACHUSETTS,2000.0,650.0,334.0,293.0,137.0,33.1,22.4,23.05,14.842857142857143,REPRODUCTIVE SCIENCE CENTER OF BOSTON WALTHAM
127,127,UNIVERSITY OF MICHIGAN,ANN ARBOR,MICHIGAN,2000.0,87.0,34.0,18.0,1.0,10.25,13.11111111111111,13.846153846153847,0.0,UNIVERSITY OF MICHIGAN CENTER FOR REPRODUCTIVE MEDICINE ANN ARBOR
128,128,"CENTER FOR REPRODUCTIVE MEDICINE AND SURGERY, P.C.",BIRMINGHAM,MICHIGAN,2000.0,40.0,28.0,23.0,2.0,23.79285714285714,20.666666666666668,2.6315789473684212,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
129,129,CENTER FOR REPRODUCTIVE MEDICINE,DEARBORN,MICHIGAN,2000.0,140.0,79.0,61.0,22.0,15.4,4.4,4.3,4.75,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
130,130,THE CENTER FOR REPRODUCTIVE MEDICINE,FLINT,MICHIGAN,2000.0,91.0,35.0,15.0,7.0,15.05,13.25,3.3333333333333335,7.142857142857143,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
131,131,"GRAND RAPIDS FERTILITY & IVF, P.C.",GRAND RAPIDS,MICHIGAN,2000.0,104.0,41.0,22.0,3.0,29.6,18.892857142857142,11.11111111111111,16.666666666666668,"GRAND RAPIDS FERTILITY & IVF, P.C. GRAND RAPIDS"
132,132,"MICHIGAN REPRODUCTIVE & IVF CENTER, P.C.",GRAND RAPIDS,MICHIGAN,2000.0,321.0,94.0,63.0,17.0,28.15,22.13235294117647,20.4,5.882352941176471,"MICHIGAN REPRODUCTIVE & IVF CENTER, PC GRAND RAPIDS"
133,133,"WEST MICHIGAN REPRODUCTIVE INSTITUTE, P.C.",GRAND RAPIDS,MICHIGAN,2000.0,46.0,26.0,18.0,3.0,4.9,6.25,0.0,0.0,"WEST MICHIGAN REPRODUCTIVE INSTITUTE, P.C. GRAND RAPIDS"
134,134,"INFERTILITY AND GYNECOLOGY CENTER OF LANSING, P.C.",LANSING,MICHIGAN,2000.0,67.0,33.0,19.0,4.0,13.7,35.35,8.823529411764707,0.0,"INFERTILITY AND GYNECOLOGY CENTER OF LANSING, P.C. LANSING"
135,135,THE CENTER FOR REPRODUCTIVE MEDICINE AT ROCHESTER HILLS,ROCHESTER HILLS,MICHIGAN,2000.0,62.0,28.0,37.0,9.0,20.85,26.9,33.55,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
136,136,FAKIH INSTITUTE OF REPRODUCTIVE SCIENCE & TECHNOLOGY,ROCHESTER HILLS,MICHIGAN,2000.0,196.0,69.0,40.0,16.0,21.2,27.142857142857142,23.6,6.666666666666667,FAKIH INSTITUTE OF REPRODUCTIVE SCIENCE & TECHNOLOGY ROCHESTER HILLS
137,137,WILLIAM BEAUMONT FERTILITY CENTER,ROYAL OAK,MICHIGAN,2000.0,132.0,73.0,54.0,25.0,26.705555555555556,16.15,10.4,10.0,WILLIAM BEAUMONT FERTILITY CENTER ROYAL OAK
138,138,HUTZEL HOSPITAL/WAYNE STATE UNIVERSITY,SOUTHFIELD,MICHIGAN,2000.0,84.0,27.0,25.0,6.0,8.65,31.0,2.1,0.0,HUTZEL HOSPITAL/WAYNE STATE UNIVERSITY SOUTHFIELD
139,139,HENRY FORD REPRODUCTIVE MEDICINE,TROY,MICHIGAN,2000.0,60.0,16.0,21.0,4.0,18.733333333333334,4.545454545454546,5.0,0.0,HENRY FORD REPRODUCTIVE MEDICINE TROY
140,140,"ANN ARBOR REPRODUCTIVE MEDICINE ASSOCIATES, P.C.",YPSILANTI,MICHIGAN,2000.0,174.0,84.0,61.0,14.0,29.0,21.55,28.2,4.166666666666667,"ANN ARBOR REPRODUCTIVE MEDICINE ASSOCIATES, P.C. YPSILANTI"
141,141,CENTER FOR REPRODUCTIVE MEDICINE,MINNEAPOLIS,MINNESOTA,2000.0,256.0,152.0,122.0,41.0,42.7,32.2,28.616666666666667,6.25,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
142,142,"THE MIDWEST CENTER FOR REPRODUCTIVE HEALTH, P.A.",MINNEAPOLIS,MINNESOTA,2000.0,208.0,99.0,59.0,14.0,27.05,43.3,25.184615384615384,0.0,CENTER FOR REPRODUCTIVE MEDICINE MINNEAPOLIS
143,143,REPRODUCTIVE MEDICINE CENTER,MINNEAPOLIS,MINNESOTA,2000.0,85.0,46.0,17.0,2.0,26.35,29.05,13.333333333333334,0.0,CENTER FOR REPRODUCTIVE MEDICINE MINNEAPOLIS
144,144,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES,ROCHESTER,MINNESOTA,2000.0,235.0,91.0,53.0,17.0,35.349999999999994,40.7,25.805882352941175,7.6923076923076925,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES ROCHESTER
145,145,"REPRODUCTIVE MEDICINE & INFERTILITY ASSOCIATES, P.A.",SAINT PAUL,MINNESOTA,2000.0,177.0,78.0,48.0,10.0,36.65,41.377272727272725,22.8,6.25,REPRODUCTIVE MEDICINE AND INFERTILITY ASSOCIATES AUGUSTA
146,146,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,JACKSON,MISSISSIPPI,2000.0,78.0,14.0,15.0,3.0,19.305555555555557,10.0,32.69230769230769,0.0,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER FLOWOOD
147,147,WOMEN'S SPECIALTY CENTER,JACKSON,MISSISSIPPI,2000.0,47.0,17.0,10.0,7.0,17.05,11.764705882352942,0.0,7.142857142857143,WOMEN'S SPECIALTY CENTER JACKSON
148,148,ADVANCED REPRODUCTIVE SPECIALISTS,CHESTERFIELD,MISSOURI,2000.0,43.0,20.0,19.0,5.0,17.85,7.5,2.6315789473684212,10.0,ADVANCED REPRODUCTIVE SPECIALISTS CHESTERFIELD
149,149,INFERTILITY INSTITUTE,CHESTERFIELD,MISSOURI,2000.0,55.0,18.0,24.0,6.0,28.2,19.444444444444443,12.5,10.0,INFERTILITY INSTITUTE CHESTERFIELD
150,150,MID-MISSOURI CENTER FOR REPRODUCTIVE HEALTH,COLUMBIA ,MISSOURI,2000.0,37.0,16.0,18.0,0.0,15.15,0.0,0.0,0.0,MID-MISSOURI CENTER FOR REPRODUCTIVE HEALTH COLUMBIA 
151,151,MIDWEST WOMEN'S HEALTHCARE,KANSAS CITY,MISSOURI,2000.0,51.0,17.0,15.0,4.0,12.75,30.0,6.666666666666667,0.0,MIDWEST WOMEN'S HEALTHCARE SPECIALISTS KANSAS CITY
152,152,THE INFERTILITY AND REPRODUCTIVE MEDICINE CENTER,SAINT LOUIS,MISSOURI,2000.0,192.0,76.0,76.0,29.0,36.41666666666667,23.06111111111111,10.0,10.35,FERTILITY AND REPRODUCTIVE MEDICINE CENTER ST. LOUIS
153,153,INFERTILITY CENTER OF ST. LOUIS,SAINT LOUIS,MISSOURI,2000.0,96.0,50.0,32.0,11.0,29.105555555555554,29.416666666666668,11.3,0.0,INFERTILITY CENTER OF ST. LOUIS CHESTERFIELD
154,154,NEBRASKA METHODIST HOSPITAL REI,OMAHA ,NEBRASKA,2000.0,263.0,62.0,65.0,10.0,21.7,13.4,16.78333333333333,0.0,NEBRASKA METHODIST HOSPITAL REI OMAHA 
155,155,FERTILITY CENTER OF LAS VEGAS,LAS VEGAS,NEVADA,2000.0,99.0,32.0,17.0,7.0,10.95,9.4,8.823529411764707,0.0,FERTILITY CENTER OF LAS VEGAS LAS VEGAS
156,156,NEVADA FERTILITY C.A.R.E.S.,LAS VEGAS,NEVADA,2000.0,86.0,24.0,11.0,19.0,14.1,8.7,15.0,0.0,NEVADA FERTILITY C.A.R.E.S. LAS VEGAS
157,157,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE,LAS VEGAS,NEVADA,2000.0,146.0,54.0,28.0,18.0,29.8,34.5,15.4,13.88888888888889,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
158,158,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE,RENO,NEVADA,2000.0,95.0,25.0,29.0,17.0,39.45,23.9,24.366666666666667,56.25,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
159,159,DARTMOUTH--HITCHCOCK MEDICAL CENTER,LEBANON,NEW HAMPSHIRE,2000.0,64.0,33.0,18.0,12.0,37.379411764705885,36.1,3.125,8.333333333333334,DARTMOUTH--HITCHCOCK MEDICAL CENTER LEBANON
160,160,"REPRODUCTIVE GYNECOLOGISTS, P.C.",CHERRY HILL,NEW JERSEY,2000.0,39.0,10.0,16.0,2.0,7.8,10.0,7.142857142857143,50.0,"REPRODUCTIVE GYNECOLOGISTS, P.C. CHERRY HILL"
161,161,"IVF OF NORTH JERSEY, P.A.",CLIFTON,NEW JERSEY,2000.0,42.0,33.0,14.0,8.0,16.65,13.65,0.0,12.5,"IVF OF NORTH JERSEY, P.A. CLIFTON"
162,162,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE AND FERTILITY,EDISON,NEW JERSEY,2000.0,59.0,27.0,5.0,4.0,10.15,11.1,10.0,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
163,163,CENTER FOR REPRODUCTIVE MEDICINE,HASBROUCK HEIGHTS,NEW JERSEY,2000.0,89.0,51.0,34.0,10.0,11.2,11.2,7.35,5.555555555555555,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
164,164,"EAST COAST INFERTILITY AND IVF, P.C.",LITTLE SILVER,NEW JERSEY,2000.0,71.0,44.0,42.0,11.0,35.766666666666666,17.05,8.55,10.0,"EAST COAST INFERTILITY AND IVF, P.C. LITTLE SILVER"
165,165,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE,LIVINGSTON,NEW JERSEY,2000.0,387.0,268.0,241.0,83.0,47.35,42.6,26.4,57.95,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE LIVINGSTON
166,166,"COOPER CENTER FOR IN VITRO FERTILIZATION, P.C.",MARLTON,NEW JERSEY,2000.0,404.0,229.0,216.0,165.0,27.2,17.65,17.65,4.5,"COOPER CENTER FOR IN VITRO FERTILIZATION, P.C. MARLTON"
167,167,"SOUTH JERSEY FERTILITY CENTER, P.A.",MARLTON,NEW JERSEY,2000.0,117.0,51.0,34.0,13.0,28.700000000000003,26.35,6.9,4.166666666666667,SOUTH JERSEY FERTILITY CENTER MARLTON
168,168,DIAMOND INSTITUTE FOR INFERTILITY,MILLBURN,NEW JERSEY,2000.0,125.0,92.0,80.0,38.0,17.566666666666666,18.333333333333336,3.35,4.15,DIAMOND INSTITUTE FOR INFERTILITY & MENOPAUSE MILLBURN
169,169,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY,MORRISTOWN    ,NEW JERSEY,2000.0,433.0,254.0,219.0,88.0,39.9,37.15,27.925,32.95,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY BASKING RIDGE
170,170,ROBERT WOOD JOHNSON MEDICAL SCHOOL--IVF PROGRAM,NEW BRUNSWICK,NEW JERSEY,2000.0,174.0,101.0,62.0,16.0,30.85,27.15,14.392857142857142,13.333333333333334,ROBERT WOOD JOHNSON MEDICAL SCHOOL--IVF PROGRAM NEW BRUNSWICK
171,171,IVF NEW JERSEY,SOMERSET,NEW JERSEY,2000.0,133.0,76.0,55.0,10.0,26.7,18.25,37.25,5.0,IVF NEW JERSEY SOMERSET
172,172,FERTILITY INSTITUTE OF NEW JERSEY,WESTWOOD,NEW JERSEY,2000.0,82.0,45.0,24.0,1.0,12.8,23.75,9.1,0.0,FERTILITY INSTITUTE OF NEW JERSEY WESTWOOD
173,173,"ALBANY IVF, FERTILITY AND GYNECOLOGY",ALBANY,NEW YORK,2000.0,36.0,18.0,7.0,6.0,6.95,2.7777777777777777,0.0,8.333333333333334,"ALBANY IVF, FERTILITY AND GYNECOLOGY ALBANY"
174,174,BROOKLYN IVF,BROOKLYN,NEW YORK,2000.0,228.0,69.0,50.0,32.0,27.85,19.4,26.21666666666667,33.35,BROOKLYN IVF BROOKLYN
175,175,MONTEFIORE FERTILITY AND HORMONE CENTER,DOBBS FERRY,NEW YORK,2000.0,180.0,112.0,108.0,61.0,30.700000000000003,31.00588235294118,19.950000000000003,15.911111111111111,MONTEFIORE FERTILITY AND HORMONE CENTER DOBBS FERRY
176,176,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NEW YORK,2000.0,218.0,141.0,122.0,48.0,21.75,15.95,12.3,3.85,NORTH SHORE UNIVERSITY HOSPITAL MANHASSET
177,177,REPRODUCTIVE SCIENCE ASSOCIATES,MINEOLA ,NEW YORK,2000.0,564.0,279.0,199.0,58.0,23.75,20.2,9.5,8.605555555555554,REPRODUCTIVE SCIENCE ASSOCIATES MINEOLA 
178,178,ADVANCED FERTILITY SERVICES,NEW YORK,NEW YORK,2000.0,172.0,80.0,68.0,32.0,31.834210526315793,24.416666666666668,2.3,3.15,ADVANCED FERTILITY SERVICES NEW YORK
179,179,COLUMBIA PRESBYTERIAN MEDICAL CENTER,NEW YORK,NEW YORK,2000.0,63.0,58.0,35.0,19.0,18.505555555555553,13.4,8.8,2.6315789473684212,COLUMBIA PRESBYTERIAN MEDICAL CENTER NEW YORK
180,180,"MARTIN KELTZ, M.D.",NEW YORK,NEW YORK,2000.0,40.0,15.0,28.0,15.0,30.0,22.727272727272727,10.4,3.8461538461538463,"MARTIN KELTZ, M.D. NEW YORK"
181,181,MEDICAL OFFICES FOR HUMAN REPRODUCTION,NEW YORK,NEW YORK,2000.0,109.0,52.0,59.0,38.0,27.55,24.5,16.15,18.21666666666667,MEDICAL OFFICES FOR HUMAN REPRODUCTION NEW YORK
182,182,"OFFICES FOR FERTILITY AND REPRODUCTIVE MEDICINE, P.C.",NEW YORK,NEW YORK,2000.0,77.0,57.0,53.0,40.0,19.85,20.96666666666667,12.895454545454545,3.95,"OFFICES FOR FERTILITY AND REPRODUCTIVE MEDICINE, P.C. NEW YORK"
183,183,"PROGRAM FOR IN VITRO FERTILIZATION, REPRODUCTIVE SURGERY AND INFERTILITY",NEW YORK,NEW YORK,2000.0,403.0,282.0,312.0,204.0,29.1,25.85,31.22105263157895,20.634615384615387,"PROGRAM FOR IN VITRO FERTILIZATION, REPRODUCTIVE SURGERY AND INFERTILITY NEW YORK"
184,184,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,NEW YORK,NEW YORK,2000.0,667.0,412.0,416.0,226.0,37.75,26.4,26.65,24.231818181818184,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY NEW YORK
185,185,LONG ISLAND IVF ASSOCIATES,PORT JEFFERSON,NEW YORK,2000.0,397.0,222.0,156.0,71.0,26.9,22.75,21.200000000000003,18.49473684210526,LONG ISLAND IVF ASSOCIATES PORT JEFFERSON
186,186,STRONG FERTILITY AND REPRODUCTIVE SCIENCE CENTER,ROCHESTER,NEW YORK,2000.0,112.0,87.0,40.0,12.0,34.78846153846154,21.605555555555554,17.15,18.181818181818183,REPRODUCTIVE FERTILITY CENTER IRVINE
187,187,INFERTILITY AND IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK,SNYDER,NEW YORK,2000.0,115.0,62.0,40.0,20.0,29.683333333333337,20.15,16.242857142857144,0.0,"INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK, PLLC DBA BUFFALO"
188,188,"HEALTH SCIENCE CENTER, STATE UNIVERSITY OF NEW YORK AT",STONY BROOK,NEW YORK,2000.0,40.0,19.0,8.0,7.0,12.5,11.764705882352942,0.0,0.0,"HEALTH SCIENCE CENTER, STATE UNIVERSITY OF NEW YORK AT STONY BROOK"
189,189,CNY FERTILITY CENTER,SYRACUSE,NEW YORK,2000.0,187.0,91.0,57.0,23.0,21.855555555555554,31.535714285714285,15.2,2.25,CNY FERTILITY CENTER SYRACUSE
190,190,REPRODUCTIVE MEDICINE/IVF,WILLIAMSVILLE,NEW YORK,2000.0,43.0,28.0,18.0,2.0,8.55,36.66666666666667,11.11111111111111,0.0,REPRODUCTIVE MEDICINE/IVF WILLIAMSVILLE
191,191,NORTH CAROLINA CENTER FOR REPRODUCTIVE MEDICINE,CARY,NORTH CAROLINA,2000.0,199.0,65.0,56.0,13.0,20.805555555555557,12.7,10.0,4.166666666666667,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
192,192,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC,CHAPEL HILL,NORTH CAROLINA,2000.0,47.0,41.0,34.0,1.0,21.9,16.95,15.85,50.0,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC CHAPEL HILL
193,193,INSTITUTE FOR ASSISTED REPRODUCTION,CHARLOTTE,NORTH CAROLINA,2000.0,206.0,66.0,56.0,15.0,43.6,47.27727272727273,8.35,11.538461538461538,INSTITUTE FOR ASSISTED REPRODUCTION CHARLOTTE
194,194,PROGRAM FOR ASSISTED REPRODUCTION,CHARLOTTE,NORTH CAROLINA,2000.0,61.0,27.0,20.0,4.0,39.5,20.35,13.157894736842104,12.5,PROGRAM FOR ASSISTED REPRODUCTION AT ATRIUM HEALTH'S CAROLINAS MEDICAL CENTER CHARLOTTE
195,195,DUKE UNIVERSITY MEDICAL CENTER,DURHAM,NORTH CAROLINA,2000.0,144.0,55.0,37.0,6.0,13.877777777777776,22.792857142857144,4.7,0.0,DUKE UNIVERSITY MEDICAL CENTER DURHAM
196,196,WAKE FOREST UNIVERSITY PROGRAM FOR ASSISTED REPRODUCTION,WINSTON-SALEM,NORTH CAROLINA,2000.0,43.0,26.0,18.0,4.0,11.55,19.55,0.0,0.0,WAKE FOREST UNIVERSITY PROGRAM FOR ASSISTED REPRODUCTION WINSTON-SALEM
197,197,MERITCARE MEDICAL GROUP--FERTILITY CENTER,FARGO,NORTH DAKOTA,2000.0,66.0,17.0,6.0,2.0,18.15,7.142857142857143,16.666666666666668,0.0,MERITCARE MEDICAL GROUP--FERTILITY CENTER FARGO
198,198,"FERTILITY UNLIMITED, INC.",AKRON,OHIO,2000.0,51.0,30.0,25.0,1.0,12.5,8.95,9.1,0.0,"FERTILITY UNLIMITED, INC. AKRON"
199,199,REPRODUCTIVE GYNECOLOGY,AKRON,OHIO,2000.0,87.0,35.0,18.0,16.0,18.05,25.0,7.6923076923076925,0.0,REPRODUCTIVE GYNECOLOGY & INFERTILITY-AKRON AKRON
200,200,BETHESDA CENTER FOR REPRODUCTIVE HEALTH & FERTILITY,CINCINNATI,OHIO,2000.0,98.0,45.0,34.0,16.0,30.364285714285714,23.79090909090909,26.366666666666667,3.3333333333333335,REPRODUCTIVE FERTILITY CENTER IRVINE
201,201,CENTER FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2000.0,72.0,28.0,8.0,0.0,34.23823529411765,21.442857142857143,33.333333333333336,0.0,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
202,202,INSTITUTE FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2000.0,386.0,151.0,109.0,18.0,29.25,24.15,18.3,25.0,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
203,203,OHIO REPRODUCTIVE MEDICINE,COLUMBUS,OHIO,2000.0,308.0,143.0,125.0,28.0,32.4,32.34705882352941,17.492857142857144,8.0,OHIO REPRODUCTIVE MEDICINE COLUMBUS
204,204,KETTERING REPRODUCTIVE MEDICINE,KETTERING,OHIO,2000.0,67.0,5.0,9.0,2.0,12.196153846153846,0.0,6.25,0.0,KETTERING REPRODUCTIVE MEDICINE KETTERING
205,205,FERTILITY CENTER OF NORTHWESTERN OHIO,TOLEDO,OHIO,2000.0,68.0,33.0,20.0,0.0,21.53636363636364,12.0,9.375,0.0,FERTILITY CENTER OF NORTHWESTERN OHIO TOLEDO
206,206,THE REPRODUCTIVE CENTER,YOUNGSTOWN,OHIO,2000.0,58.0,22.0,13.0,6.0,7.0,7.894736842105263,0.0,8.333333333333334,THE REPRODUCTIVE CENTER YOUNGSTOWN
207,207,"HENRY G. BENNETT, JR., FERTILITY INSTITUTE",OKLAHOMA CITY,OKLAHOMA,2000.0,117.0,72.0,42.0,5.0,24.496153846153845,21.666666666666668,11.0,0.0,BENNETT FERTILITY INSTITUTE OKLAHOMA CITY
208,208,TULSA CENTER FOR FERTILITY & WOMEN'S HEALTH,TULSA ,OKLAHOMA,2000.0,111.0,35.0,22.0,6.0,37.225,9.1,8.333333333333334,10.0,"MICHIGAN CENTER FOR FERTILITY AND WOMEN'S HEALTH, PLC WARREN"
209,209,NORTHWEST FERTILITY CENTER,PORTLAND,OREGON,2000.0,78.0,28.0,11.0,8.0,24.75,16.25,0.0,64.28571428571429,ORM FERTILITY-PORTLAND PORTLAND
210,210,PORTLAND CENTER FOR REPRODUCTIVE MEDICINE,PORTLAND,OREGON,2000.0,78.0,29.0,34.0,9.0,38.016666666666666,45.35,39.05,5.555555555555555,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
211,211,UNIVERSITY FERTILITY CONSULTANTS,PORTLAND,OREGON,2000.0,160.0,94.0,81.0,19.0,27.3,17.241176470588236,21.735714285714288,17.142857142857142,ORM FERTILITY-PORTLAND PORTLAND
212,212,TOLL CENTER FOR REPRODUCTIVE SCIENCES AT ABINGTON MEMORIAL HOSPITAL,ABINGTON,PENNSYLVANIA,2000.0,146.0,84.0,51.0,15.0,29.6,13.45,7.15,10.0,TOLL CENTER FOR REPRODUCTIVE SCIENCES AT ABINGTON MEMORIAL HOSPITAL ABINGTON
213,213,"INFERTILITY SOLUTIONS, P.C.",ALLENTOWN,PENNSYLVANIA,2000.0,40.0,21.0,12.0,5.0,21.06666666666667,27.63157894736842,5.0,0.0,"INFERTILITY SOLUTIONS, P.C. ALLENTOWN"
214,214,REPRODUCTIVE ENDOCRINOLOGY & INFERTILITY SPECIALISTS,ALLENTOWN,PENNSYLVANIA,2000.0,38.0,30.0,28.0,10.0,14.45,10.35,5.35,11.11111111111111,REPRODUCTIVE ENDOCRINOLOGY & INFERTILITY SPECIALISTS ALLENTOWN
215,215,"MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE, LTD.",BRYN MAWR,PENNSYLVANIA,2000.0,138.0,92.0,91.0,38.0,24.5,15.85,16.35,1.4,MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE BRYN MAWR
216,216,MILTON S. HERSHEY MEDICAL CENTER,HERSHEY,PENNSYLVANIA,2000.0,97.0,22.0,17.0,2.0,6.15,0.0,9.090909090909092,0.0,PENN STATE MILTON S. HERSHEY MEDICAL CENTER HERSHEY
217,217,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, P.C.",MEADOWBROOK,PENNSYLVANIA,2000.0,77.0,33.0,27.0,3.0,45.47727272727273,30.75,26.8,25.0,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, P.C. MEADOWBROOK"
218,218,PENNSYLVANIA REPRODUCTIVE ASSOCIATES,PHILADELPHIA ,PENNSYLVANIA,2000.0,156.0,78.0,73.0,23.0,27.685714285714287,11.65,7.65,11.35,PENNSYLVANIA REPRODUCTIVE ASSOCIATES PHILADELPHIA 
219,219,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA ,PENNSYLVANIA,2000.0,138.0,73.0,66.0,15.0,32.349999999999994,46.52777777777778,14.792857142857144,4.166666666666667,UNIVERSITY OF PENNSYLVANIA PHILADELPHIA
220,220,UNIVERSITY OF PITTSBURGH PHYSICIANS,PITTSBURGH,PENNSYLVANIA,2000.0,81.0,39.0,33.0,11.0,21.594736842105263,16.11111111111111,17.15,5.555555555555555,UNIVERSITY OF PITTSBURGH PHYSICIANS PITTSBURGH
