,Unnamed: 0,Reviews_by_sentence,Clinic,Ratings,clean_answers,Topics
198,198,Jessica and Edelith was very polite and sensitive towards me knowing the reason why I am coming to see the doctor,Columbia University Fertility,5,jessica edelith polite sensitive towards knowing reason coming see doctor,Doctor
199,199, Words cannot express my gratitude to Jen,Columbia University Fertility,5,words cannot express gratitude jen,Nurse
200,200,Dr Forman was one of the best doctors I've every encountered in my life,Columbia University Fertility,5,dr forman one best doctor ' every encounter life,Doctor
201,201," Incredibly knowledgeable, attentive and warm",Columbia University Fertility,5,incredibly knowledgeable attentive warm,Clinic
202,202,I've been a patient here for about a year and can't say enough good things,Columbia University Fertility,5,' patient year cannot say enough good things,Clinic
203,203, Dr Forman is the best Doctor,Columbia University Fertility,5,dr forman best doctor,Advice
204,204,"  He's pragmatic, kind,compassionate, so responsive, and super on top of everything",Columbia University Fertility,5,pragmatic kind compassionate responsive super top everything,Nurse
205,205, Every person that works here is truly wonderful,Columbia University Fertility,5,every person works truly wonderful,Clinic
206,206, The people at the reception desk are amazing,Columbia University Fertility,5,people reception desk amaze,Clinic
207,207, The wait is minimal if at all,Columbia University Fertility,5,wait minimal,Clinic
208,208, They really try to get you in and out as easily as possible,Columbia University Fertility,5,really try get easily possible,Clinic
209,209, Jenny who takes your blood is so kind and skilled and such a pleasure,Columbia University Fertility,5,jenny take blood kind skilled pleasure,Nurse
210,210, The nurses are great,Columbia University Fertility,5,nurse great,Nurse
211,211, I will be forever grateful to all of these people for everything they've done for me,Columbia University Fertility,5,forever grateful people everything do,Clinic
212,212,I would like to recommend Dr Rogerio Lobo as he is one of the most polite and patient doctor that I have come across,Columbia University Fertility,5,would like recommend dr rogerio lobo one polite patient doctor come across,Doctor
213,213, He is also very knowledgeable and would not simply just recommend any invasive procedures,Columbia University Fertility,5,also knowledgeable would not simply recommend invasive procedure,Advice
214,214, He listens very well to his patient's needs and provide sound advice,Columbia University Fertility,5,listen well patient ' need provide sound advice,Doctor
215,215," I just had my baby girl and if it wasn't for his advice and care, I would not have gone thru some of the challenges and have our beautiful daughter",Columbia University Fertility,5,baby girl not advice care would not go thru challenge beautiful daughter,Doctor
216,216, Thank you Dr Lobo!,Columbia University Fertility,5,thank dr lobo,Advice
217,217,Dr Forman listened to my concerns and is very good with first time IVF patients,Columbia University Fertility,5,dr forman listen concern good first time ivf patient,Doctor
218,218, Nothing was too small for his attention and he's always doing his best for you,Columbia University Fertility,5,nothing small attention always best,Advice
219,219, He consistently went above and beyond for me the entire time I was in his care,Columbia University Fertility,5,consistently go beyond entire time care,Doctor
