,PrevClinName1,ClinCityCode,ClinStateCode,Year,ICSI_Rate,PGD_Rate,ND_TransLB1,ND_TransLB2,ND_TransLB3,ND_TransLB4,TotNumCyclesAll,TransFrozEmbAll,ClinicNames
223,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES,ROCHESTER,MINNESOTA,2008.0,71.0,1.0,31.6,51.66666666666667,27.51196172248804,11.11111111111111,181.0,39.77900552486188,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES ROCHESTER
224,REPRODUCTIVE MEDICINE & INFERTILITY ASSOCIATES,WOODBURY,MINNESOTA,2008.0,94.0,1.0,39.05,39.65,18.0,3.8461538461538463,492.0,25.609756097560975,REPRODUCTIVE MEDICINE AND INFERTILITY ASSOCIATES AUGUSTA
232,THE INFERTILITY AND REPRODUCTIVE MEDICINE CENTER,ST. LOUIS,MISSOURI,2008.0,57.0,1.0,31.1,25.16111111111111,14.892857142857142,32.15,414.0,11.594202898550725,FERTILITY AND REPRODUCTIVE MEDICINE CENTER ST. LOUIS
233,INFERTILITY CENTER OF ST. LOUIS,ST. LOUIS,MISSOURI,2008.0,95.0,2.0,32.5,32.25,22.3,6.25,303.0,46.20462046204621,INFERTILITY CENTER OF ST. LOUIS CHESTERFIELD
234,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE–ST. LOUIS,ST. LOUIS,MISSOURI,2008.0,96.0,7.0,36.4,30.961111111111112,25.61111111111111,38.88333333333333,439.0,16.173120728929383,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
235,"HEARTLAND CENTER FOR REPRODUCTIVE MEDICINE, PC",OMAHA,NEBRASKA,2008.0,70.0,0.0,48.233333333333334,23.56666666666667,20.58823529411765,,173.0,11.560693641618498,"HEARTLAND CENTER FOR REPRODUCTIVE MEDICINE, PC OMAHA"
236,NEBRASKA METHODIST HOSPITAL REI,OMAHA,NEBRASKA,2008.0,85.0,0.0,52.15,33.31666666666666,67.15,,305.0,15.737704918032787,NEBRASKA METHODIST HOSPITAL REI OMAHA
237,FERTILITY CENTER OF LAS VEGAS,LAS VEGAS,NEVADA,2008.0,87.0,0.0,55.25,34.5,36.900000000000006,11.8,477.0,49.895178197064986,FERTILITY CENTER OF LAS VEGAS LAS VEGAS
239,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE–LAS VEGAS,LAS VEGAS,NEVADA,2008.0,93.0,6.0,36.0,33.0,17.0,22.4,263.0,29.277566539923953,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
240,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE,RENO,NEVADA,2008.0,67.0,13.0,44.05,27.2,38.88076923076923,21.666666666666668,203.0,40.39408866995074,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE RENO
241,DARTMOUTH–HITCHCOCK MEDICAL CENTER,LEBANON,NEW HAMPSHIRE,2008.0,43.0,0.0,35.400000000000006,21.9,60.7,16.666666666666668,169.0,21.893491124260354,DARTMOUTH–HITCHCOCK MEDICAL CENTER LEBANON
242,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTILITY,EDISON,NEW JERSEY,2008.0,53.0,2.0,28.799999999999997,17.142857142857142,5.8,60.714285714285715,282.0,13.120567375886525,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTILITY EDISON
246,"UNIVERSITY REPRODUCTIVE ASSOCIATES, PC",HASBROUCK HEIGHTS,NEW JERSEY,2008.0,87.0,0.0,34.53846153846154,19.7,37.971428571428575,,282.0,9.929078014184396,"UNIVERSITY REPRODUCTIVE ASSOCIATES, PC HASBROUCK HEIGHTS"
250,EAST COAST INFERTILITY AND IVF,LITTLE SILVER,NEW JERSEY,2008.0,63.0,4.0,43.3,35.91666666666667,26.916666666666668,9.375,157.0,14.64968152866242,EAST COAST INFERTILITY AND IVF LITTLE SILVER
251,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE,LIVINGSTON,NEW JERSEY,2008.0,47.0,17.0,38.150000000000006,34.05,22.68846153846154,4.45,758.0,12.532981530343008,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE LIVINGSTON
252,COOPER INSTITUTE FOR REPRODUCTIVE HORMONAL DISORDERS,MARLTON,NEW JERSEY,2008.0,37.0,1.0,34.1,21.15,20.65,2.75,1081.0,19.241443108233117,"COOPER INSTITUTE FOR REPRODUCTIVE HORMONAL DISORDERS, PC MOUNT LAUREL"
254,SOUTH JERSEY FERTILITY CENTER,MARLTON,NEW JERSEY,2008.0,68.0,1.0,27.85,29.45,27.23076923076923,3.85,516.0,19.767441860465116,SOUTH JERSEY FERTILITY CENTER MARLTON
255,DIAMOND INSTITUTE FOR INFERTILITY,MILLBURN,NEW JERSEY,2008.0,49.0,2.0,45.05,39.6,21.3,6.1,359.0,15.32033426183844,DIAMOND INSTITUTE FOR INFERTILITY & MENOPAUSE MILLBURN
256,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY,MORRISTOWN,NEW JERSEY,2008.0,75.0,4.0,48.849999999999994,41.25,33.9,18.9,2085.0,16.930455635491608,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY MORRISTOWN
257,VALLEY HOSPITAL FERTILITY CENTER,PARAMUS,NEW JERSEY,2008.0,31.0,1.0,46.67857142857143,39.128571428571426,22.3,9.7,299.0,9.03010033444816,VALLEY HOSPITAL FERTILITY CENTER PARAMUS
258,IVF NEW JERSEY,SOMERSET,NEW JERSEY,2008.0,30.0,2.0,56.849999999999994,31.33571428571429,28.1,9.7,534.0,8.239700374531836,IVF NEW JERSEY SOMERSET
259,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY,TINTON FALLS,NEW JERSEY,2008.0,50.0,2.0,57.16428571428571,16.35,37.8,10.0,195.0,8.717948717948717,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY EATONTOWN
262,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK,WESTWOOD,NEW JERSEY,2008.0,93.0,10.0,21.2,28.58571428571429,19.45,4.0,189.0,21.693121693121693,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK ORADELL
263,CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO,ALBUQUERQUE,NEW MEXICO,2008.0,71.0,4.0,45.25,50.17142857142858,21.805555555555557,,216.0,16.666666666666668,CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO ALBUQUERQUE
264,ALBANY IVF FERTILITY,ALBANY,NEW YORK,2008.0,88.0,0.0,25.78333333333333,16.25,16.1,,172.0,8.13953488372093,ALBANY IVF FERTILITY ALBANY
265,THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL,BROOKLYN,NEW YORK,2008.0,70.0,0.0,33.6,22.586363636363636,10.216666666666667,18.935714285714287,279.0,22.939068100358423,THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL BROOKLYN
266,GENESIS FERTILITY & REPRODUCTIVE MEDICINE,BROOKLYN,NEW YORK,2008.0,50.0,6.0,26.1,45.85,11.4,6.25,376.0,13.563829787234043,GENESIS FERTILITY & REPRODUCTIVE MEDICINE BROOKLYN
267,INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK,BUFFALO,NEW YORK,2008.0,65.0,0.0,26.807894736842105,10.65,45.53333333333333,,297.0,8.754208754208754,"INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK, PLLC DBA BUFFALO"
270,MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH,HARTSDALE,NEW YORK,2008.0,71.0,2.0,34.82857142857143,14.6,13.85,5.882352941176471,200.0,8.5,MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH HARTSDALE
271,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NEW YORK,2008.0,93.0,4.0,35.55,37.75,22.8,8.75,624.0,29.807692307692307,NORTH SHORE UNIVERSITY HOSPITAL MANHASSET
272,REPRODUCTIVE SPECIALISTS OF NEW YORK,MINEOLA,NEW YORK,2008.0,68.0,5.0,30.1,21.049999999999997,16.65,10.95,1156.0,27.07612456747405,NYU LANGONE REPRODUCTIVE SPECIALISTS OF NEW YORK MINEOLA
273,ADVANCED FERTILITY SERVICES,NEW YORK,NEW YORK,2008.0,92.0,2.0,24.46470588235294,11.445454545454545,12.4,7.7,368.0,10.597826086956522,ADVANCED FERTILITY SERVICES NEW YORK
274,"AMERICAN FERTILITY SERVICES, PC",NEW YORK,NEW YORK,2008.0,89.0,4.0,21.090909090909093,9.4,4.95,2.15,333.0,6.306306306306307,"AMERICAN FERTILITY SERVICES, PC NEW YORK"
277,COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE,NEW YORK,NEW YORK,2008.0,58.0,1.0,38.8,33.3,26.549999999999997,15.033333333333335,1372.0,9.548104956268222,COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE NEW YORK
280,MEDICAL OFFICES FOR HUMAN REPRODUCTION,NEW YORK,NEW YORK,2008.0,81.0,9.0,30.29705882352941,8.7,17.4,1.6,278.0,13.66906474820144,MEDICAL OFFICES FOR HUMAN REPRODUCTION NEW YORK
281,NEW HOPE FERTILITY CENTER,NEW YORK,NEW YORK,2008.0,68.0,1.0,23.5,20.05,14.299999999999999,10.4,1003.0,41.5752741774676,THE NEW YORK FERTILITY CENTER FLUSHING
283,NYU FERTILITY CENTER,NEW YORK,NEW YORK,2008.0,29.0,8.0,39.1,31.85,25.950000000000003,17.392307692307693,1236.0,14.158576051779935,THE NEW YORK FERTILITY CENTER FLUSHING
285,REPRODUCTIVE ENDOCRINOLOGY ASSOCIATES OF ST. LUKE'S ROOSEVELT HOSPITAL CENTER,NEW YORK,NEW YORK,2008.0,92.0,2.0,34.6,12.05,40.122727272727275,,352.0,13.068181818181818,REPRODUCTIVE ENDOCRINOLOGY ASSOCIATES OF ST. LUKE'S ROOSEVELT HOSPITAL CENTER NEW YORK
286,"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, LLP",NEW YORK,NEW YORK,2008.0,54.0,5.0,36.15,34.3,24.3,14.733333333333334,1652.0,11.864406779661017,"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, LLP NEW YORK"
287,"GEOFFREY SHER, MD, PC",NEW YORK,NEW YORK,2008.0,98.0,10.0,50.45,31.299999999999997,14.25,28.31666666666667,315.0,25.396825396825395,"GEOFFREY SHER, MD, PC NEW YORK"
288,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,NEW YORK,NEW YORK,2008.0,59.0,6.0,41.35,32.9,34.85,20.133333333333333,2398.0,9.591326105087573,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY NEW YORK
289,EAST COAST FERTILITY,PLAINVIEW,NEW YORK,2008.0,64.0,3.0,37.75,20.95,16.3,8.75,618.0,31.22977346278317,EAST COAST FERTILITY PLAINVIEW
290,LONG ISLAND IVF,PORT JEFFERSON,NEW YORK,2008.0,67.0,6.0,36.45,35.3,27.65,17.61111111111111,565.0,31.858407079646017,LONG ISLAND IVF PORT JEFFERSON
292,STRONG FERTILITY CENTER,ROCHESTER,NEW YORK,2008.0,74.0,3.0,40.650000000000006,30.981818181818184,21.05,,200.0,23.5,STRONG FERTILITY CENTER ROCHESTER
293,ISLAND REPRODUCTIVE SERVICES,STATEN ISLAND,NEW YORK,2008.0,73.0,1.0,33.8,30.489473684210523,13.905555555555555,15.476190476190478,194.0,31.95876288659794,"ISLAND REPRODUCTIVE SERVICES, PC STATEN ISLAND"
295,CNY FERTILITY CENTER,SYRACUSE,NEW YORK,2008.0,89.0,3.0,27.45,17.95,11.05,8.245454545454546,1496.0,16.844919786096256,CNY FERTILITY CENTER SYRACUSE
299,NORTH CAROLINA CENTER FOR REPRODUCTIVE MEDICINE,CARY,NORTH CAROLINA,2008.0,94.0,4.0,32.15,10.183333333333334,16.66111111111111,6.25,282.0,21.631205673758867,NORTH CAROLINA CENTER FOR REPRODUCTIVE MEDICINE CARY
300,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC,CHAPEL HILL,NORTH CAROLINA,2008.0,44.0,2.0,32.55,25.626315789473686,35.07857142857143,12.5,171.0,30.4093567251462,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC CHAPEL HILL
301,INSTITUTE FOR ASSISTED REPRODUCTION,CHARLOTTE,NORTH CAROLINA,2008.0,84.0,2.0,42.4,35.55,25.855882352941176,13.392857142857142,804.0,23.880597014925375,INSTITUTE FOR ASSISTED REPRODUCTION CHARLOTTE
302,"PROGRAM FOR ASSISTED REPRODUCTION, CAROLINAS MEDICAL CENTER",CHARLOTTE,NORTH CAROLINA,2008.0,64.0,2.0,41.779411764705884,26.916666666666668,15.45,,216.0,17.12962962962963,PROGRAM FOR ASSISTED REPRODUCTION AT ATRIUM HEALTH'S CAROLINAS MEDICAL CENTER CHARLOTTE
303,DUKE FERTILITY CENTER,DURHAM,NORTH CAROLINA,2008.0,68.0,1.0,43.0,24.392857142857142,22.33571428571429,12.5,241.0,26.556016597510375,DUKE FERTILITY CENTER DURHAM
307,CAROLINA CONCEPTIONS,RALEIGH,NORTH CAROLINA,2008.0,74.0,2.0,35.55,33.035714285714285,23.733333333333334,,364.0,14.56043956043956,"CAROLINA CONCEPTIONS, PA RALEIGH"
308,WAKE FOREST UNIVERSITY CENTER FOR REPRODUCTIVE MEDICINE,WINSTON–SALEM,NORTH CAROLINA,2008.0,63.0,4.0,43.08888888888889,42.15,30.31666666666667,6.25,189.0,20.634920634920636,WAKE FOREST UNIVERSITY CENTER FOR REPRODUCTIVE MEDICINE WINSTON-SALEM
309,MERITCARE REPRODUCTIVE MEDICINE,FARGO,NORTH DAKOTA,2008.0,78.0,1.0,41.4,37.72727272727273,27.77777777777778,,151.0,25.827814569536425,MERITCARE REPRODUCTIVE MEDICINE FARGO
311,REPRODUCTIVE GYNECOLOGY,AKRON,OHIO,2008.0,70.0,0.0,41.25,36.8,15.192857142857143,50.0,247.0,22.267206477732792,REPRODUCTIVE GYNECOLOGY & INFERTILITY-AKRON AKRON
312,BETHESDA CENTER FOR REPRODUCTIVE HEALTH & FERTILITY,CINCINNATI,OHIO,2008.0,52.0,2.0,37.997058823529414,18.35,31.45,11.11111111111111,210.0,21.904761904761905,BETHESDA FERTILITY CENTER CINCINNATI
313,CENTER FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2008.0,44.0,0.0,41.349999999999994,17.2,23.785714285714285,,194.0,21.649484536082475,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
314,INSTITUTE FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2008.0,58.0,2.0,42.3,31.3,36.65,2.0,740.0,22.2972972972973,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
315,CLEVELAND CLINIC FERTILITY CENTER,CLEVELAND,OHIO,2008.0,79.0,2.0,41.6,26.05,20.6,17.614285714285714,887.0,28.974069898534385,CLEVELAND CLINIC FERTILITY CENTER BEACHWOOD
316,MACDONALD FERTILITY AND IVF PROGRAM,CLEVELAND,OHIO,2008.0,51.0,0.0,32.15,49.42142857142858,6.6,53.333333333333336,176.0,16.477272727272727,MACDONALD FERTILITY AND IVF PROGRAM CLEVELAND
318,OHIO REPRODUCTIVE MEDICINE,COLUMBUS,OHIO,2008.0,40.0,2.0,28.8,17.263157894736842,7.1,1.25,668.0,9.730538922155688,OHIO REPRODUCTIVE MEDICINE COLUMBUS
320,KETTERING REPRODUCTIVE MEDICINE,KETTERING,OHIO,2008.0,55.0,0.0,39.85,37.25,23.68421052631579,,215.0,29.767441860465116,KETTERING REPRODUCTIVE MEDICINE KETTERING
322,"HENRY G. BENNETT, JR., FERTILITY INSTITUTE",OKLAHOMA CITY,OKLAHOMA,2008.0,50.0,0.0,34.18333333333334,28.333333333333336,15.0,,240.0,7.5,BENNETT FERTILITY INSTITUTE OKLAHOMA CITY
324,TULSA FERTILITY CENTER,TULSA,OKLAHOMA,2008.0,68.0,0.0,43.4,35.62222222222222,24.166666666666668,,271.0,12.915129151291513,TULSA FERTILITY CENTER TULSA
327,OREGON REPRODUCTIVE MEDICINE,PORTLAND,OREGON,2008.0,59.0,4.0,52.65,54.7,42.8,33.05,443.0,16.252821670428894,OREGON REPRODUCTIVE MEDICINE PORTLAND
328,UNIVERSITY FERTILITY CONSULTANTS,PORTLAND,OREGON,2008.0,79.0,2.0,42.900000000000006,34.7,19.15,12.5,414.0,36.71497584541063,UNIVERSITY FERTILITY CONSULTANTS PORTLAND
329,"ABINGTON REPRODUCTIVE MEDICINE, ABINGTON IVF AND GENETICS",ABINGTON,PENNSYLVANIA,2008.0,71.0,4.0,39.45,27.707894736842107,29.616666666666667,31.53846153846154,426.0,21.12676056338028,"ABINGTON REPRODUCTIVE MEDICINE, ABINGTON IVF AND GENETICS ABINGTON"
333,MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE,BRYN MAWR,PENNSYLVANIA,2008.0,22.0,6.0,40.35,24.4,16.35,29.7,691.0,20.549927641099856,MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE BRYN MAWR
337,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, PC",MEADOWBROOK,PENNSYLVANIA,2008.0,61.0,3.0,48.45,30.286363636363635,29.7,25.46666666666667,300.0,16.333333333333332,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, PC MEADOWBROOK"
340,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PENNSYLVANIA,2008.0,28.0,0.0,33.65,22.15,26.383333333333333,2.55,496.0,17.943548387096776,UNIVERSITY OF PENNSYLVANIA PHILADELPHIA
342,"REPRODUCTIVE HEALTH SPECIALISTS, INC.",PITTSBURGH,PENNSYLVANIA,2008.0,58.0,1.0,36.51470588235294,37.25,14.545454545454547,16.35,259.0,14.285714285714286,"REPRODUCTIVE HEALTH SPECIALISTS, INC. PITTSBURGH"
343,UNIVERSITY OF PITTSBURGH PHYSICIANS,PITTSBURGH,PENNSYLVANIA,2008.0,46.0,1.0,27.75,18.1,14.6,3.05,436.0,35.091743119266056,UNIVERSITY OF PITTSBURGH PHYSICIANS PITTSBURGH
345,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA,WAYNE,PENNSYLVANIA,2008.0,41.0,7.0,28.25,18.1,18.55,7.15,204.0,16.666666666666668,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA WAYNE
350,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY,PROVIDENCE,RHODE ISLAND,2008.0,49.0,7.0,26.25,28.4,22.186363636363637,9.5,642.0,13.551401869158878,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY PROVIDENCE
353,"SOUTHEASTERN FERTILITY CENTER, PA",MOUNT PLEASANT,SOUTH CAROLINA,2008.0,71.0,1.0,47.5,46.25,31.485714285714288,4.166666666666667,470.0,21.70212765957447,"SOUTHEASTERN FERTILITY CENTER, PA MOUNT PLEASANT"
354,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY,WEST COLUMBIA,SOUTH CAROLINA,2008.0,94.0,1.0,43.15,33.85,25.916666666666668,2.5,220.0,17.272727272727273,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY WEST COLUMBIA
355,SANFORD WOMEN'S HEALTH,SIOUX FALLS,SOUTH DAKOTA,2008.0,53.0,0.0,38.75,43.8,12.5,,177.0,22.033898305084747,SANFORD WOMEN'S HEALTH SIOUX FALLS
356,"FERTILITY CENTER, LLC",CHATTANOOGA,TENNESSEE,2008.0,82.0,9.0,42.0,22.557142857142857,38.095238095238095,,155.0,29.032258064516128,"FERTILITY CENTER, LLC CHATTANOOGA"
360,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC",MEMPHIS,TENNESSEE,2008.0,56.0,1.0,55.650000000000006,38.766666666666666,,,239.0,13.389121338912133,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC MEMPHIS"
362,NASHVILLE FERTILITY CENTER,NASHVILLE,TENNESSEE,2008.0,69.0,15.0,46.45,33.75,15.321428571428571,2.7,420.0,20.476190476190474,NASHVILLE FERTILITY CENTER NASHVILLE
363,TEXAS FERTILITY CENTER,AUSTIN,TEXAS,2008.0,51.0,4.0,45.05,28.0,19.073529411764707,26.65,732.0,16.939890710382514,TEXAS FERTILITY CENTER AUSTIN
365,CENTER FOR ASSISTED REPRODUCTION,BEDFORD,TEXAS,2008.0,63.0,0.0,44.5,34.9,16.877777777777776,8.333333333333334,482.0,30.08298755186722,CENTER FOR ASSISTED REPRODUCTION BEDFORD
368,DALLAS-FORT WORTH FERTILITY ASSOCIATES,DALLAS,TEXAS,2008.0,35.0,1.0,54.45,44.25,43.77777777777778,29.55,407.0,10.81081081081081,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
376,"FORT WORTH FERTILITY, PA",FORT WORTH,TEXAS,2008.0,63.0,2.0,50.18333333333334,17.95,62.9,,225.0,9.333333333333334,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
377,CENTER FOR WOMEN'S MEDICINE,HOUSTON,TEXAS,2008.0,95.0,9.0,38.90588235294118,33.31666666666666,69.55,,172.0,13.372093023255815,CENTER FOR WOMEN'S MEDICINE HOUSTON
379,FERTILITY SPECIALISTS OF HOUSTON,HOUSTON,TEXAS,2008.0,81.0,6.0,33.55,24.85,15.25,2.35,837.0,18.63799283154122,FERTILITY SPECIALISTS OF HOUSTON HOUSTON
381,HOUSTON IVF,HOUSTON,TEXAS,2008.0,95.0,2.0,54.15,30.238461538461536,49.9,58.6,352.0,11.931818181818182,HOUSTON IVF DBA HOUSTON
383,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING,IRVING,TEXAS,2008.0,64.0,0.0,37.85,37.05,41.67058823529412,23.333333333333336,327.0,28.440366972477065,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING IRVING
384,WILFORD HALL MEDICAL CENTER,LACKLAND AFB,TEXAS,2008.0,40.0,0.0,,,,,155.0,0.0,WILFORD HALL MEDICAL CENTER LACKLAND AFB
388,DALLAS IVF,PLANO,TEXAS,2008.0,58.0,1.0,55.2,38.625,44.233333333333334,30.303030303030305,315.0,15.873015873015873,IVF PLANO PLANO
389,PRESBYTERIAN HOSPITAL PLANO ARTS,PLANO,TEXAS,2008.0,47.0,1.0,47.983333333333334,43.27307692307693,43.6,29.55,405.0,10.864197530864198,PRESBYTERIAN HOSPITAL ARTS PLANO
390,FERTILITY CENTER OF SAN ANTONIO,SAN ANTONIO,TEXAS,2008.0,59.0,2.0,46.8,39.3,21.15,15.985714285714286,434.0,28.341013824884794,FERTILITY CENTER OF SAN ANTONIO SAN ANTONIO
396,HOUSTON FERTILITY INSTITUTE,TOMBALL,TEXAS,2008.0,93.0,4.0,52.15,33.65,21.5,13.605555555555556,605.0,22.8099173553719,HOUSTON FERTILITY INSTITUTE HOUSTON
397,CENTER OF REPRODUCTIVE MEDICINE (CORM),WEBSTER,TEXAS,2008.0,12.0,0.0,43.6,34.05,65.8,7.142857142857143,388.0,14.175257731958762,CENTER OF REPRODUCTIVE MEDICINE (CORM) WEBSTER
398,UTAH CENTER FOR REPRODUCTIVE MEDICINE,SALT LAKE CITY,UTAH,2008.0,53.0,2.0,37.6,21.505555555555553,26.485714285714288,17.933333333333334,485.0,19.587628865979383,UTAH CENTER FOR REPRODUCTIVE MEDICINE SALT LAKE CITY
399,REPRODUCTIVE CARE CENTER,SANDY,UTAH,2008.0,63.0,5.0,44.45,35.528571428571425,19.5,29.545454545454547,351.0,23.646723646723647,REPRODUCTIVE CARE CENTER SANDY
403,DOMINION FERTILITY AND ENDOCRINOLOGY,ARLINGTON,VIRGINIA,2008.0,66.0,1.0,24.7,29.9,17.89090909090909,16.666666666666668,316.0,24.050632911392405,DOMINION FERTILITY AND ENDOCRINOLOGY ARLINGTON
404,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC",CHARLOTTESVILLE,VIRGINIA,2008.0,64.0,2.0,34.35,29.45,56.65,6.25,205.0,18.536585365853657,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC CHARLOTTESVILLE"
405,GENETICS & IVF INSTITUTE,FAIRFAX,VIRGINIA,2008.0,78.0,29.0,34.65,24.186363636363637,14.342307692307692,3.15,433.0,11.316397228637413,GENETICS & IVF INSTITUTE FAIRFAX
407,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE,NORFOLK,VIRGINIA,2008.0,76.0,2.0,33.55,20.875,17.6,16.85,358.0,23.743016759776538,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE NORFOLK
409,FERTILITY INSTITUTE OF VIRGINIA,RICHMOND,VIRGINIA,2008.0,78.0,2.0,42.6,39.2,35.09444444444444,,284.0,34.50704225352113,FERTILITY INSTITUTE OF VIRGINIA RICHMOND
411,THE RICHMOND CENTER FOR FERTILITY AND ENDOCRINOLOGY,RICHMOND,VIRGINIA,2008.0,76.0,3.0,46.5,27.14090909090909,14.805555555555555,8.333333333333334,177.0,26.55367231638418,THE RICHMOND CENTER FOR FERTILITY AND ENDOCRINOLOGY RICHMOND
412,THE NEW HOPE CENTER FOR REPRODUCTIVE MEDICINE,VIRGINIA BEACH,VIRGINIA,2008.0,65.0,9.0,34.9,28.725,56.85,16.666666666666668,250.0,21.6,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE RESTON
417,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES,KIRKLAND,WASHINGTON,2008.0,45.0,6.0,52.084210526315786,33.31666666666666,27.3,,307.0,10.423452768729641,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES KIRKLAND
419,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS,SEATTLE,WASHINGTON,2008.0,78.0,2.0,52.05,47.900000000000006,31.1,26.05,399.0,25.56390977443609,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS SEATTLE
420,SEATTLE REPRODUCTIVE MEDICINE,SEATTLE,WASHINGTON,2008.0,61.0,1.0,38.3,35.6,30.5,17.69090909090909,704.0,17.613636363636363,SEATTLE REPRODUCTIVE MEDICINE SEATTLE
421,THE CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY,SPOKANE,WASHINGTON,2008.0,69.0,0.0,38.089473684210525,45.25,45.11278195488722,16.666666666666668,232.0,16.379310344827587,THE CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY SPOKANE
427,AURORA HEALTH CARE–AURORA FERTILITY SERVICES,GREEN BAY,WISCONSIN,2008.0,91.0,6.0,25.95,40.231818181818184,27.96666666666667,,221.0,21.71945701357466,AURORA HEALTH CARE-AURORA FERTILITY SERVICES GREEN BAY
431,WISCONSIN FERTILITY INSTITUTE,MIDDLETON,WISCONSIN,2008.0,90.0,1.0,23.95,20.55,,0.0,192.0,21.875,WISCONSIN FERTILITY INSTITUTE MIDDLETON
432,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN,MILWAUKEE,WISCONSIN,2008.0,88.0,6.0,32.9,28.484615384615385,15.083333333333334,25.0,258.0,25.58139534883721,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN MILWAUKEE
437,ART FERTILITY PROGRAM OF ALABAMA,BIRMINGHAM,ALABAMA,2009.0,88.0,1.0,27.200000000000003,26.79285714285714,31.25,0.0,286.0,19.93006993006993,ART FERTILITY PROGRAM OF ALABAMA BIRMINGHAM
